RID,START,DATETIME.UTC,DURATION,consent,Consent_2,Q1Age,Q2Gender,Q3Country,Q4Urban,Q5Ethnicity,Q8Postcode,Q6Occupation,Q7Income,Q9Insect_Word1,Q9Insect_Word2,Q9Insect_Word3,Q10Insect_Species1,Q10Insect_Species2,Q10Insect_Species3,BackgroundInfo_Check,Q11OpinionOnInsectPopulations_1,Q11OpinionOnInsectPopulations_2,Q12InsectIDQuiz_1,Q12InsectIDQuiz_2,Q12InsectIDQuiz_3,Q12InsectIDQuiz_4,Q12InsectIDQuiz_5,Q12InsectIDQuiz_6,Q12InsectIDQuiz_DV_1,Q12InsectIDQuiz_DV_2,Q12InsectIDQuiz_DV_3,Q12InsectIDQuiz_DV_4,Q12InsectIDQuiz_DV_5,Q12InsectIDQuiz_DV_6,Q12InsectIDQuizFollowUp_1,Q12InsectIDQuizFollowUp_2,CE_Task_Insect_Check_1,CE_Task_Plan_Check_1,CE_Task_A1_Check_1,CE_Task_A2_Check_1,CE_Task_A3_Check_1,CE_Task_A4_Check_1,CE_Task_A5_Check_1,CE_ConfirmYouHaveReadDescs,CE_TasksConsequentiality_1,CE_TasksConsequentiality_2,BidVectorElicitation_Randomiser,QX_BidVector_Beetles,CE_BlockAllocator,design_offset,QX_BidVector_Bees,QX_BidVector_Wasps,CE_1_DV,CE_2_DV,CE_3_DV,CE_4_DV,CE_5_DV,CE_6_DV,CE_7_DV,CE_8_DV,CE_9_DV,Q29CEProtest_Statements,Q29CEProtest_Other,CE_Debrief_Easy,CE_Debrief_Certain,CE_Debrief_Confident,CE_ANA_1,CE_ANA_2,CE_ANA_3,CE_ANA_4,CE_ANA_5,Biowell_Beetle1_Item1_Relaxed,Biowell_Beetle1_Item2_Joy,Biowell_Beetle1_Item3_Clear,Biowell_Beetle1_Item4_Open,Biowell_Beetle1_Item5_Connect,Biowell_Bee1_Item1_Relaxed,Biowell_Bee1_Item2_Joy,Biowell_Bee1_Item3_Clear,Biowell_Bee1_Item4_Open,Biowell_Bee1_Item5_Connect,Biowell_Wasp1_Item1_Relaxed,Biowell_Wasp1_Item2_Joy,Biowell_Wasp1_Item3_Clear,Biowell_Wasp1_Item4_Open,Biowell_Wasp1_Item5_Connect,Biowell_Beetle2_Item1_Relaxed,Biowell_Beetle2_Item2_Joy,Biowell_Beetle2_Item3_Clear,Biowell_Beetle2_Item4_Open,Biowell_Beetle2_Item5_Connect,Biowell_Bee2_Item1_Relaxed,Biowell_Bee2_Item2_Joy,Biowell_Bee2_Item3_Clear,Biowell_Bee2_Item4_Open,Biowell_Bee2_Item5_Connect,Biowell_Wasp2_Item1_Relaxed,Biowell_Wasp2_Item2_Joy,Biowell_Wasp2_Item3_Clear,Biowell_Wasp2_Item4_Open,Biowell_Wasp2_Item5_Connect,Biowell_Beetle3_Item1_Relaxed,Biowell_Beetle3_Item2_Joy,Biowell_Beetle3_Item3_Clear,Biowell_Beetle3_Item4_Open,Biowell_Beetle3_Item5_Connect,Biowell_Bee3_Item1_Relaxed,Biowell_Bee3_Item2_Joy,Biowell_Bee3_Item3_Clear,Biowell_Bee3_Item4_Open,Biowell_Bee3_Item5_Connect,Biowell_Wasp3_Item1_Relaxed,Biowell_Wasp3_Item2_Joy,Biowell_Wasp3_Item3_Clear,Biowell_Wasp3_Item4_Open,Biowell_Wasp3_Item5_Connect,Biowell_Debrief_Easy,Biowell_Debrief_Certain,Sliding_Beetles_Encounter,Sliding_Beetles_Ecology,Sliding_Beetles_Conserved,Sliding_Beetles_Important,Sliding_Bees_Encounter,Sliding_Bees_Conserved,Sliding_Bees_Ecology,Sliding_Bees_Important,Sliding_Wasps_Encounter,Sliding_Wasps_Conserved,Sliding_Wasps_Ecology,Sliding_Wasps_Important,Visit_Child,Visit_Teen,Visit_Adult,Q41_FreqOfVisitGreenSpace_1,Q41_FreqOfVisitBlueSpace_1,Q41_WalkTimeToGreenSpace,Q41_WalkTimeToBlueSpace,Q42_Charity,Q43_Citizen,Q44_Sight,Q45_Garden,Q46_Farm,Q47_Fish,Q48_Education,QDiscounting_1,QDiscounting_2,QDiscounting_3,QDiscounting_4,QDiscounting_5,QDiscounting_6,QDiscounting_7,QDiscounting_8,QDiscounting_9,QDiscounting_10,Pretest_AnyDifficultQuestions,Pretest_SliderOrLikert,Q50_Understanding,FurtherComments,SurveyCompletionTime,Speeders_Survey_Threshold,Slowers_Survey_Threshold,Speeders_Survey_TestDummy,Slowers_Survey_TestDummy,Valuation_Start,Valuation_Finish,Valuation_CompletionTime,Speeders_Valuation_Threshold,Slowers_Valuation_Threshold,Speeders_Valuation_TestDummy,Slowers_Valuation_TestDummy,ClassDummy,EmployDummy_Retired,EmployDummy_Employed,IncomeMidpoints,Income_MissingDummy,AgeGroup,Dummy_HighEducation,Age_1829Dummy,Age_3044Dummy,Age_4560Dummy,Age_60Dummy,AgeGroup_Numeric,IncomeMidpoints_PlusMissing,Q12InsectIDQuiz_DV_1_Dummy,Q12InsectIDQuiz_DV_2_Dummy,Q12InsectIDQuiz_DV_3_Dummy,Q12InsectIDQuiz_DV_4_Dummy,Q12InsectIDQuiz_DV_5_Dummy,Q12InsectIDQuiz_DV_6_Dummy,Q12InsectIDQuiz_Score,Q12InsectIDQuiz_DV_6_ScoreScaled,CE_TasksConsequentiality_1_Scaled,CE_TasksConsequentiality_2_Scaled,QX_BidVector_All,CE_ANA_None,CE_ANA_All,first_switch_task,always_chose_two,DiscountRate,DiscountRate_Transform,DiscountRate_Scaled,DESIGN_ROW,Task,SEQ,Choice,Insect_PlanA,Encounter_PlanA,Existence_PlanA,Bequest_PlanA,Tax_PlanA,Insect_PlanB,Encounter_PlanB,Existence_PlanB,Bequest_PlanB,Tax_PlanB,Insect_PlanC,Encounter_PlanC,Existence_PlanC,Bequest_PlanC,Tax_PlanC,av_PlanA,av_PlanB,av_PlanC,ID,Respondent,Insect_PlanA_Words,Insect_PlanB_Words,Insect_PlanC_Words,Encounter_PlanA_Values,Encounter_PlanB_Values,Encounter_PlanC_Values,Existence_PlanA_Values,Existence_PlanB_Values,Existence_PlanC_Values,Bequest_PlanA_Values,Bequest_PlanB_Values,Bequest_PlanC_Values,Tax_PlanA_Values,Tax_PlanB_Values,Tax_PlanC_Values,SerialSQ
424,1725897858.18242,2024-09-09T18:04:18.182Z,503.999,1,,26,1,1,2,13,B21,8,4,Creepy-crawlies,Ant,Bug,Bug,Fly,Spider,1,3,2,3,5,5,1,2,3,Beetle: incorrect,I don’t know: incorrect,I don’t know: incorrect,Ant: incorrect,Bee: correct,Beetle: correct,4,5,2,1,2,2,2,1,2,1,5,4,2,,,,1,,2,1,3,3,3,3,3,3,3,,,68,59,63,1,1,1,2,1,77,68,61,67,67,72,57,64,64,58,69,59,64,59,65,64,66,63,33,66,63,62,30,62,60,60,63,58,31,65,61,60,28,62,69,63,62,57,31,64,71,61,30,61,74,70,69,72,64,68,62,71,68,64,58,64,62,65,67,66,62,50,3,5,4,3,1,2,1,1,2,1,4,1,2,2,2,1,2,2,1,2,1,No,1,64,Good survey,503.999,426.91608,1316.32458,1,1,229.00980091095,311.748197078705,82.738396167755,103.828797798157,320.138793210983,0,1,1,0,1,2250.5,0,18-29,0,1,0,0,0,23.5,2250.5,0,0,0,0,1,1,2,33.33,0,1,1,0,0,2,FALSE,396.48,High,0.0000306619559937331,6,6,6,3,2,2,2,1,6,2,1,1,2,1,2,1,1,1,1,1,1,1,11,2,Bees,Bees,Bees,30,15,0,30,15,0,15,30,0,80,2.5,0,0
424,1725897858.18242,2024-09-09T18:04:18.182Z,503.999,1,,26,1,1,2,13,B21,8,4,Creepy-crawlies,Ant,Bug,Bug,Fly,Spider,1,3,2,3,5,5,1,2,3,Beetle: incorrect,I don’t know: incorrect,I don’t know: incorrect,Ant: incorrect,Bee: correct,Beetle: correct,4,5,2,1,2,2,2,1,2,1,5,4,2,,,,1,,2,1,3,3,3,3,3,3,3,,,68,59,63,1,1,1,2,1,77,68,61,67,67,72,57,64,64,58,69,59,64,59,65,64,66,63,33,66,63,62,30,62,60,60,63,58,31,65,61,60,28,62,69,63,62,57,31,64,71,61,30,61,74,70,69,72,64,68,62,71,68,64,58,64,62,65,67,66,62,50,3,5,4,3,1,2,1,1,2,1,4,1,2,2,2,1,2,2,1,2,1,No,1,64,Good survey,503.999,426.91608,1316.32458,1,1,229.00980091095,311.748197078705,82.738396167755,103.828797798157,320.138793210983,0,1,1,0,1,2250.5,0,18-29,0,1,0,0,0,23.5,2250.5,0,0,0,0,1,1,2,33.33,0,1,1,0,0,2,FALSE,396.48,High,0.0000306619559937331,5,5,5,3,2,1,1,1,3,2,2,2,2,6,2,1,1,1,1,1,1,1,12,2,Bees,Bees,Bees,15,30,0,15,30,0,15,30,0,10,80,0,0
424,1725897858.18242,2024-09-09T18:04:18.182Z,503.999,1,,26,1,1,2,13,B21,8,4,Creepy-crawlies,Ant,Bug,Bug,Fly,Spider,1,3,2,3,5,5,1,2,3,Beetle: incorrect,I don’t know: incorrect,I don’t know: incorrect,Ant: incorrect,Bee: correct,Beetle: correct,4,5,2,1,2,2,2,1,2,1,5,4,2,,,,1,,2,1,3,3,3,3,3,3,3,,,68,59,63,1,1,1,2,1,77,68,61,67,67,72,57,64,64,58,69,59,64,59,65,64,66,63,33,66,63,62,30,62,60,60,63,58,31,65,61,60,28,62,69,63,62,57,31,64,71,61,30,61,74,70,69,72,64,68,62,71,68,64,58,64,62,65,67,66,62,50,3,5,4,3,1,2,1,1,2,1,4,1,2,2,2,1,2,2,1,2,1,No,1,64,Good survey,503.999,426.91608,1316.32458,1,1,229.00980091095,311.748197078705,82.738396167755,103.828797798157,320.138793210983,0,1,1,0,1,2250.5,0,18-29,0,1,0,0,0,23.5,2250.5,0,0,0,0,1,1,2,33.33,0,1,1,0,0,2,FALSE,396.48,High,0.0000306619559937331,4,4,4,3,3,2,2,1,2,3,1,1,2,6,3,1,1,1,1,1,1,1,13,2,Beetles,Beetles,Beetles,30,15,0,30,15,0,15,30,0,5,80,0,0
424,1725897858.18242,2024-09-09T18:04:18.182Z,503.999,1,,26,1,1,2,13,B21,8,4,Creepy-crawlies,Ant,Bug,Bug,Fly,Spider,1,3,2,3,5,5,1,2,3,Beetle: incorrect,I don’t know: incorrect,I don’t know: incorrect,Ant: incorrect,Bee: correct,Beetle: correct,4,5,2,1,2,2,2,1,2,1,5,4,2,,,,1,,2,1,3,3,3,3,3,3,3,,,68,59,63,1,1,1,2,1,77,68,61,67,67,72,57,64,64,58,69,59,64,59,65,64,66,63,33,66,63,62,30,62,60,60,63,58,31,65,61,60,28,62,69,63,62,57,31,64,71,61,30,61,74,70,69,72,64,68,62,71,68,64,58,64,62,65,67,66,62,50,3,5,4,3,1,2,1,1,2,1,4,1,2,2,2,1,2,2,1,2,1,No,1,64,Good survey,503.999,426.91608,1316.32458,1,1,229.00980091095,311.748197078705,82.738396167755,103.828797798157,320.138793210983,0,1,1,0,1,2250.5,0,18-29,0,1,0,0,0,23.5,2250.5,0,0,0,0,1,1,2,33.33,0,1,1,0,0,2,FALSE,396.48,High,0.0000306619559937331,3,3,3,3,2,1,2,1,1,2,2,1,2,5,2,1,1,1,1,1,1,1,14,2,Bees,Bees,Bees,15,30,0,30,15,0,15,30,0,2.5,40,0,0
424,1725897858.18242,2024-09-09T18:04:18.182Z,503.999,1,,26,1,1,2,13,B21,8,4,Creepy-crawlies,Ant,Bug,Bug,Fly,Spider,1,3,2,3,5,5,1,2,3,Beetle: incorrect,I don’t know: incorrect,I don’t know: incorrect,Ant: incorrect,Bee: correct,Beetle: correct,4,5,2,1,2,2,2,1,2,1,5,4,2,,,,1,,2,1,3,3,3,3,3,3,3,,,68,59,63,1,1,1,2,1,77,68,61,67,67,72,57,64,64,58,69,59,64,59,65,64,66,63,33,66,63,62,30,62,60,60,63,58,31,65,61,60,28,62,69,63,62,57,31,64,71,61,30,61,74,70,69,72,64,68,62,71,68,64,58,64,62,65,67,66,62,50,3,5,4,3,1,2,1,1,2,1,4,1,2,2,2,1,2,2,1,2,1,No,1,64,Good survey,503.999,426.91608,1316.32458,1,1,229.00980091095,311.748197078705,82.738396167755,103.828797798157,320.138793210983,0,1,1,0,1,2250.5,0,18-29,0,1,0,0,0,23.5,2250.5,0,0,0,0,1,1,2,33.33,0,1,1,0,0,2,FALSE,396.48,High,0.0000306619559937331,2,2,2,1,3,2,1,2,1,3,1,2,1,5,3,1,1,1,1,1,1,1,15,2,Beetles,Beetles,Beetles,30,15,0,15,30,0,30,15,0,2.5,40,0,0
424,1725897858.18242,2024-09-09T18:04:18.182Z,503.999,1,,26,1,1,2,13,B21,8,4,Creepy-crawlies,Ant,Bug,Bug,Fly,Spider,1,3,2,3,5,5,1,2,3,Beetle: incorrect,I don’t know: incorrect,I don’t know: incorrect,Ant: incorrect,Bee: correct,Beetle: correct,4,5,2,1,2,2,2,1,2,1,5,4,2,,,,1,,2,1,3,3,3,3,3,3,3,,,68,59,63,1,1,1,2,1,77,68,61,67,67,72,57,64,64,58,69,59,64,59,65,64,66,63,33,66,63,62,30,62,60,60,63,58,31,65,61,60,28,62,69,63,62,57,31,64,71,61,30,61,74,70,69,72,64,68,62,71,68,64,58,64,62,65,67,66,62,50,3,5,4,3,1,2,1,1,2,1,4,1,2,2,2,1,2,2,1,2,1,No,1,64,Good survey,503.999,426.91608,1316.32458,1,1,229.00980091095,311.748197078705,82.738396167755,103.828797798157,320.138793210983,0,1,1,0,1,2250.5,0,18-29,0,1,0,0,0,23.5,2250.5,0,0,0,0,1,1,2,33.33,0,1,1,0,0,2,FALSE,396.48,High,0.0000306619559937331,7,7,7,3,1,1,2,2,4,1,2,1,1,2,1,1,1,1,1,1,1,1,16,2,Wasps,Wasps,Wasps,15,30,0,30,15,0,30,15,0,20,5,0,0
424,1725897858.18242,2024-09-09T18:04:18.182Z,503.999,1,,26,1,1,2,13,B21,8,4,Creepy-crawlies,Ant,Bug,Bug,Fly,Spider,1,3,2,3,5,5,1,2,3,Beetle: incorrect,I don’t know: incorrect,I don’t know: incorrect,Ant: incorrect,Bee: correct,Beetle: correct,4,5,2,1,2,2,2,1,2,1,5,4,2,,,,1,,2,1,3,3,3,3,3,3,3,,,68,59,63,1,1,1,2,1,77,68,61,67,67,72,57,64,64,58,69,59,64,59,65,64,66,63,33,66,63,62,30,62,60,60,63,58,31,65,61,60,28,62,69,63,62,57,31,64,71,61,30,61,74,70,69,72,64,68,62,71,68,64,58,64,62,65,67,66,62,50,3,5,4,3,1,2,1,1,2,1,4,1,2,2,2,1,2,2,1,2,1,No,1,64,Good survey,503.999,426.91608,1316.32458,1,1,229.00980091095,311.748197078705,82.738396167755,103.828797798157,320.138793210983,0,1,1,0,1,2250.5,0,18-29,0,1,0,0,0,23.5,2250.5,0,0,0,0,1,1,2,33.33,0,1,1,0,0,2,FALSE,396.48,High,0.0000306619559937331,9,9,9,3,1,1,1,2,2,1,2,2,1,5,1,1,1,1,1,1,1,1,17,2,Wasps,Wasps,Wasps,15,30,0,15,30,0,30,15,0,5,40,0,0
424,1725897858.18242,2024-09-09T18:04:18.182Z,503.999,1,,26,1,1,2,13,B21,8,4,Creepy-crawlies,Ant,Bug,Bug,Fly,Spider,1,3,2,3,5,5,1,2,3,Beetle: incorrect,I don’t know: incorrect,I don’t know: incorrect,Ant: incorrect,Bee: correct,Beetle: correct,4,5,2,1,2,2,2,1,2,1,5,4,2,,,,1,,2,1,3,3,3,3,3,3,3,,,68,59,63,1,1,1,2,1,77,68,61,67,67,72,57,64,64,58,69,59,64,59,65,64,66,63,33,66,63,62,30,62,60,60,63,58,31,65,61,60,28,62,69,63,62,57,31,64,71,61,30,61,74,70,69,72,64,68,62,71,68,64,58,64,62,65,67,66,62,50,3,5,4,3,1,2,1,1,2,1,4,1,2,2,2,1,2,2,1,2,1,No,1,64,Good survey,503.999,426.91608,1316.32458,1,1,229.00980091095,311.748197078705,82.738396167755,103.828797798157,320.138793210983,0,1,1,0,1,2250.5,0,18-29,0,1,0,0,0,23.5,2250.5,0,0,0,0,1,1,2,33.33,0,1,1,0,0,2,FALSE,396.48,High,0.0000306619559937331,8,8,8,3,3,2,1,2,5,3,1,2,1,1,3,1,1,1,1,1,1,1,18,2,Beetles,Beetles,Beetles,30,15,0,15,30,0,30,15,0,40,2.5,0,0
435,1725897877.4885,2024-09-09T18:04:37.489Z,493.725,1,,48,2,1,2,9,NW10,9,8,Protein,Bugs,Noise,Ant,Roaches,Bee,1,4,3,1,2,3,3,2,2,Ant: incorrect,Bee: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,1,2,2,2,2,2,2,2,1,5,5,1,10,1,-2,,,2,2,1,1,1,1,1,2,2,,,94,100,100,1,1,1,1,1,32,16,24,15,18,17,21,21,23,30,11,19,19,18,27,19,22,28,23,32,19,19,25,19,30,18,22,26,30,28,13,16,29,25,20,20,28,17,30,25,26,21,25,29,22,95,100,100,62,98,98,91,96,100,97,77,98,97,100,93,100,100,6,4,2,3,2,2,2,1,2,2,5,1,1,1,1,1,2,2,2,2,2,None at all,2,100,A very clear and well presented study and very engaging and relevant.,493.725,426.91608,1316.32458,1,1,201.664057970047,274.967580795288,73.303522825241,103.828797798157,320.138793210983,0,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,1,4,66.67,0,0,10,0,1,6,FALSE,12930681.92,High,1,17,1,1,2,3,1,1,2,2,3,2,2,1,6,3,1,1,1,1,1,1,1,19,3,Beetles,Beetles,Beetles,15,30,0,15,30,0,30,15,0,5,80,0,0
435,1725897877.4885,2024-09-09T18:04:37.489Z,493.725,1,,48,2,1,2,9,NW10,9,8,Protein,Bugs,Noise,Ant,Roaches,Bee,1,4,3,1,2,3,3,2,2,Ant: incorrect,Bee: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,1,2,2,2,2,2,2,2,1,5,5,1,10,1,-2,,,2,2,1,1,1,1,1,2,2,,,94,100,100,1,1,1,1,1,32,16,24,15,18,17,21,21,23,30,11,19,19,18,27,19,22,28,23,32,19,19,25,19,30,18,22,26,30,28,13,16,29,25,20,20,28,17,30,25,26,21,25,29,22,95,100,100,62,98,98,91,96,100,97,77,98,97,100,93,100,100,6,4,2,3,2,2,2,1,2,2,5,1,1,1,1,1,2,2,2,2,2,None at all,2,100,A very clear and well presented study and very engaging and relevant.,493.725,426.91608,1316.32458,1,1,201.664057970047,274.967580795288,73.303522825241,103.828797798157,320.138793210983,0,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,1,4,66.67,0,0,10,0,1,6,FALSE,12930681.92,High,1,4,6,6,1,3,2,2,1,2,3,1,1,2,6,3,1,1,1,1,1,1,1,20,3,Beetles,Beetles,Beetles,30,15,0,30,15,0,15,30,0,5,80,0,0
435,1725897877.4885,2024-09-09T18:04:37.489Z,493.725,1,,48,2,1,2,9,NW10,9,8,Protein,Bugs,Noise,Ant,Roaches,Bee,1,4,3,1,2,3,3,2,2,Ant: incorrect,Bee: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,1,2,2,2,2,2,2,2,1,5,5,1,10,1,-2,,,2,2,1,1,1,1,1,2,2,,,94,100,100,1,1,1,1,1,32,16,24,15,18,17,21,21,23,30,11,19,19,18,27,19,22,28,23,32,19,19,25,19,30,18,22,26,30,28,13,16,29,25,20,20,28,17,30,25,26,21,25,29,22,95,100,100,62,98,98,91,96,100,97,77,98,97,100,93,100,100,6,4,2,3,2,2,2,1,2,2,5,1,1,1,1,1,2,2,2,2,2,None at all,2,100,A very clear and well presented study and very engaging and relevant.,493.725,426.91608,1316.32458,1,1,201.664057970047,274.967580795288,73.303522825241,103.828797798157,320.138793210983,0,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,1,4,66.67,0,0,10,0,1,6,FALSE,12930681.92,High,1,3,5,5,1,2,1,2,1,1,2,2,1,2,5,2,1,1,1,1,1,1,1,21,3,Bees,Bees,Bees,15,30,0,30,15,0,15,30,0,2.5,40,0,0
435,1725897877.4885,2024-09-09T18:04:37.489Z,493.725,1,,48,2,1,2,9,NW10,9,8,Protein,Bugs,Noise,Ant,Roaches,Bee,1,4,3,1,2,3,3,2,2,Ant: incorrect,Bee: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,1,2,2,2,2,2,2,2,1,5,5,1,10,1,-2,,,2,2,1,1,1,1,1,2,2,,,94,100,100,1,1,1,1,1,32,16,24,15,18,17,21,21,23,30,11,19,19,18,27,19,22,28,23,32,19,19,25,19,30,18,22,26,30,28,13,16,29,25,20,20,28,17,30,25,26,21,25,29,22,95,100,100,62,98,98,91,96,100,97,77,98,97,100,93,100,100,6,4,2,3,2,2,2,1,2,2,5,1,1,1,1,1,2,2,2,2,2,None at all,2,100,A very clear and well presented study and very engaging and relevant.,493.725,426.91608,1316.32458,1,1,201.664057970047,274.967580795288,73.303522825241,103.828797798157,320.138793210983,0,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,1,4,66.67,0,0,10,0,1,6,FALSE,12930681.92,High,1,2,4,4,1,3,2,1,2,1,3,1,2,1,5,3,1,1,1,1,1,1,1,22,3,Beetles,Beetles,Beetles,30,15,0,15,30,0,30,15,0,2.5,40,0,0
435,1725897877.4885,2024-09-09T18:04:37.489Z,493.725,1,,48,2,1,2,9,NW10,9,8,Protein,Bugs,Noise,Ant,Roaches,Bee,1,4,3,1,2,3,3,2,2,Ant: incorrect,Bee: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,1,2,2,2,2,2,2,2,1,5,5,1,10,1,-2,,,2,2,1,1,1,1,1,2,2,,,94,100,100,1,1,1,1,1,32,16,24,15,18,17,21,21,23,30,11,19,19,18,27,19,22,28,23,32,19,19,25,19,30,18,22,26,30,28,13,16,29,25,20,20,28,17,30,25,26,21,25,29,22,95,100,100,62,98,98,91,96,100,97,77,98,97,100,93,100,100,6,4,2,3,2,2,2,1,2,2,5,1,1,1,1,1,2,2,2,2,2,None at all,2,100,A very clear and well presented study and very engaging and relevant.,493.725,426.91608,1316.32458,1,1,201.664057970047,274.967580795288,73.303522825241,103.828797798157,320.138793210983,0,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,1,4,66.67,0,0,10,0,1,6,FALSE,12930681.92,High,1,1,3,3,1,1,2,2,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,23,3,Wasps,Wasps,Wasps,30,15,0,30,15,0,30,15,0,20,10,0,0
435,1725897877.4885,2024-09-09T18:04:37.489Z,493.725,1,,48,2,1,2,9,NW10,9,8,Protein,Bugs,Noise,Ant,Roaches,Bee,1,4,3,1,2,3,3,2,2,Ant: incorrect,Bee: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,1,2,2,2,2,2,2,2,1,5,5,1,10,1,-2,,,2,2,1,1,1,1,1,2,2,,,94,100,100,1,1,1,1,1,32,16,24,15,18,17,21,21,23,30,11,19,19,18,27,19,22,28,23,32,19,19,25,19,30,18,22,26,30,28,13,16,29,25,20,20,28,17,30,25,26,21,25,29,22,95,100,100,62,98,98,91,96,100,97,77,98,97,100,93,100,100,6,4,2,3,2,2,2,1,2,2,5,1,1,1,1,1,2,2,2,2,2,None at all,2,100,A very clear and well presented study and very engaging and relevant.,493.725,426.91608,1316.32458,1,1,201.664057970047,274.967580795288,73.303522825241,103.828797798157,320.138793210983,0,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,1,4,66.67,0,0,10,0,1,6,FALSE,12930681.92,High,1,5,2,2,2,2,1,1,1,3,2,2,2,2,6,2,1,1,1,1,1,1,1,24,3,Bees,Bees,Bees,15,30,0,15,30,0,15,30,0,10,80,0,0
435,1725897877.4885,2024-09-09T18:04:37.489Z,493.725,1,,48,2,1,2,9,NW10,9,8,Protein,Bugs,Noise,Ant,Roaches,Bee,1,4,3,1,2,3,3,2,2,Ant: incorrect,Bee: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,1,2,2,2,2,2,2,2,1,5,5,1,10,1,-2,,,2,2,1,1,1,1,1,2,2,,,94,100,100,1,1,1,1,1,32,16,24,15,18,17,21,21,23,30,11,19,19,18,27,19,22,28,23,32,19,19,25,19,30,18,22,26,30,28,13,16,29,25,20,20,28,17,30,25,26,21,25,29,22,95,100,100,62,98,98,91,96,100,97,77,98,97,100,93,100,100,6,4,2,3,2,2,2,1,2,2,5,1,1,1,1,1,2,2,2,2,2,None at all,2,100,A very clear and well presented study and very engaging and relevant.,493.725,426.91608,1316.32458,1,1,201.664057970047,274.967580795288,73.303522825241,103.828797798157,320.138793210983,0,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,1,4,66.67,0,0,10,0,1,6,FALSE,12930681.92,High,1,5,7,7,1,2,1,1,1,3,2,2,2,2,6,2,1,1,1,1,1,1,1,25,3,Bees,Bees,Bees,15,30,0,15,30,0,15,30,0,10,80,0,0
435,1725897877.4885,2024-09-09T18:04:37.489Z,493.725,1,,48,2,1,2,9,NW10,9,8,Protein,Bugs,Noise,Ant,Roaches,Bee,1,4,3,1,2,3,3,2,2,Ant: incorrect,Bee: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,1,2,2,2,2,2,2,2,1,5,5,1,10,1,-2,,,2,2,1,1,1,1,1,2,2,,,94,100,100,1,1,1,1,1,32,16,24,15,18,17,21,21,23,30,11,19,19,18,27,19,22,28,23,32,19,19,25,19,30,18,22,26,30,28,13,16,29,25,20,20,28,17,30,25,26,21,25,29,22,95,100,100,62,98,98,91,96,100,97,77,98,97,100,93,100,100,6,4,2,3,2,2,2,1,2,2,5,1,1,1,1,1,2,2,2,2,2,None at all,2,100,A very clear and well presented study and very engaging and relevant.,493.725,426.91608,1316.32458,1,1,201.664057970047,274.967580795288,73.303522825241,103.828797798157,320.138793210983,0,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,1,4,66.67,0,0,10,0,1,6,FALSE,12930681.92,High,1,7,9,9,2,1,1,2,2,4,1,2,1,1,2,1,1,1,1,1,1,1,1,26,3,Wasps,Wasps,Wasps,15,30,0,30,15,0,30,15,0,20,5,0,0
435,1725897877.4885,2024-09-09T18:04:37.489Z,493.725,1,,48,2,1,2,9,NW10,9,8,Protein,Bugs,Noise,Ant,Roaches,Bee,1,4,3,1,2,3,3,2,2,Ant: incorrect,Bee: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,1,2,2,2,2,2,2,2,1,5,5,1,10,1,-2,,,2,2,1,1,1,1,1,2,2,,,94,100,100,1,1,1,1,1,32,16,24,15,18,17,21,21,23,30,11,19,19,18,27,19,22,28,23,32,19,19,25,19,30,18,22,26,30,28,13,16,29,25,20,20,28,17,30,25,26,21,25,29,22,95,100,100,62,98,98,91,96,100,97,77,98,97,100,93,100,100,6,4,2,3,2,2,2,1,2,2,5,1,1,1,1,1,2,2,2,2,2,None at all,2,100,A very clear and well presented study and very engaging and relevant.,493.725,426.91608,1316.32458,1,1,201.664057970047,274.967580795288,73.303522825241,103.828797798157,320.138793210983,0,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,1,4,66.67,0,0,10,0,1,6,FALSE,12930681.92,High,1,6,8,8,2,2,2,2,1,6,2,1,1,2,1,2,1,1,1,1,1,1,1,27,3,Bees,Bees,Bees,30,15,0,30,15,0,15,30,0,80,2.5,0,0
